NO_MUNICIPIO,ANO,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_LOCALIZACAO,TP_LOCALIZACAO_DIFERENCIADA,TP_REGULAMENTACAO,TP_OCUPACAO_PREDIO_ESCOLAR,IN_PREDIO_COMPARTILHADO,IN_AGUA_FILTRADA,IN_AGUA_POTAVEL,IN_AGUA_REDE_PUBLICA,IN_AGUA_POCO_ARTESIANO,IN_AGUA_CACIMBA,IN_AGUA_FONTE_RIO,IN_AGUA_INEXISTENTE,IN_ENERGIA_REDE_PUBLICA,IN_ENERGIA_GERADOR,IN_ENERGIA_GERADOR_FOSSIL,IN_ENERGIA_OUTROS,IN_ENERGIA_RENOVAVEL,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_REDE_PUBLICA,IN_ESGOTO_FOSSA_SEPTICA,IN_ESGOTO_FOSSA_COMUM,IN_ESGOTO_FOSSA,IN_ESGOTO_INEXISTENTE,IN_LIXO_SERVICO_COLETA,IN_LIXO_QUEIMA,IN_LIXO_ENTERRA,IN_LIXO_DESTINO_FINAL_PUBLICO,IN_LIXO_DESCARTA_OUTRA_AREA,IN_LIXO_JOGA_OUTRA_AREA,IN_LIXO_OUTROS,IN_LIXO_RECICLA,IN_TRATAMENTO_LIXO_SEPARACAO,IN_TRATAMENTO_LIXO_REUTILIZA,IN_TRATAMENTO_LIXO_RECICLAGEM,IN_TRATAMENTO_LIXO_INEXISTENTE,IN_BANHEIRO_FORA_PREDIO,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO,IN_BANHEIRO_EI,IN_BANHEIRO_PNE,IN_BANHEIRO_FUNCIONARIOS,IN_BANHEIRO_CHUVEIRO,IN_BERCARIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_COZINHA,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_PARQUE_INFANTIL,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_QUADRA_ESPORTES_DESCOBERTA,IN_REFEITORIO,IN_SALA_MULTIUSO,IN_SALA_DIRETORIA,IN_SALA_PROFESSOR,IN_SECRETARIA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_TERREIRAO,IN_ACESSIBILIDADE_CORRIMAO,IN_ACESSIBILIDADE_PISOS_TATEIS,IN_ACESSIBILIDADE_VAO_LIVRE,IN_ACESSIBILIDADE_RAMPAS,IN_ACESSIBILIDADE_SINAL_SONORO,IN_ACESSIBILIDADE_SINAL_TATIL,IN_ACESSIBILIDADE_SINAL_VISUAL,IN_ACESSIBILIDADE_INEXISTENTE,QT_FUNCIONARIOS,IN_PROF_SERVICOS_GERAIS,QT_PROF_SERVICOS_GERAIS,IN_PROF_BIBLIOTECARIO,QT_PROF_BIBLIOTECARIO,IN_PROF_PEDAGOGIA,QT_PROF_PEDAGOGIA,IN_PROF_SECRETARIO,QT_PROF_SECRETARIO,IN_PROF_MONITORES,QT_PROF_GESTAO,IN_ALIMENTACAO,IN_MATERIAL_PED_INFANTIL,IN_MATERIAL_PED_INDIGENA,IN_MATERIAL_PED_ETNICO,IN_MATERIAL_PED_CAMPO,IN_MATERIAL_ESP_QUILOMBOLA,IN_MATERIAL_ESP_INDIGENA,IN_MATERIAL_ESP_NAO_UTILIZA,IN_EDUCACAO_INDIGENA,IN_INF_CRE,IN_INF_PRE,QT_MAT_INF,QT_MAT_INF_CRE,QT_MAT_INF_PRE,QT_MAT_BAS_0_3,QT_MAT_BAS_4_5,QT_MAT_INF_INT,QT_MAT_INF_CRE_INT,QT_MAT_INF_PRE_INT,QT_DOC_INF,QT_DOC_INF_CRE,QT_DOC_INF_PRE,QT_TUR_INF,QT_TUR_INF_CRE,QT_TUR_INF_PRE,IN_PROF_GESTAO,IN_PROF_COORDENADOR,QT_PROF_COORDENADOR
Itabuna,2011,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,102,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Não,Cedido,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,13,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,51,0,51,6,44,0,0,0,2,0,2,3,0,3,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,128,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Em tramitação,Cedido,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,20,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,48,0,48,2,45,0,0,0,2,0,2,3,0,3,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,242,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,107,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,85,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Privada,Filantrópica,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,78,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,55,0,55,17,38,0,0,0,4,0,4,3,0,3,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Não,Alugado,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,63,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,41,0,41,21,19,0,0,0,3,0,3,3,0,3,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,94,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Em tramitação,Alugado,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,10,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,40,0,40,10,20,0,0,0,4,0,4,4,0,4,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,132,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Privada,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Não,Não aplicável para escolas que não ocupam prédio escolar,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Em tramitação,Cedido,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,66,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,13,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,47,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,15,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,42,0,42,0,40,0,0,0,3,0,3,2,0,2,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,21,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,49,0,49,1,46,2,0,2,2,0,2,3,0,3,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,12,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,117,0,117,10,96,0,0,0,4,0,4,6,0,6,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Em tramitação,Cedido,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,3,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,8,0,8,0,7,0,0,0,1,0,1,1,0,1,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,28,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,80,0,80,0,76,0,0,0,4,0,4,6,0,6,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Em tramitação,Alugado,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,13,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,52,0,52,11,36,0,0,0,3,0,3,3,0,3,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Em tramitação,Não aplicável para escolas que não ocupam prédio escolar,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,8,0,8,1,5,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,75,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,104,0,104,39,66,0,0,0,3,0,3,6,0,6,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Em tramitação,Cedido,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,5,0,5,0,5,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Em tramitação,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,24,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,76,76,0,75,1,76,76,0,5,5,0,4,4,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Não,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,36,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,114,114,0,109,5,114,114,0,7,7,0,7,7,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Não,Não aplicável para escolas que não ocupam prédio escolar,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,79,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Em tramitação,Cedido,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,5,0,5,0,4,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,8,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,81,0,81,0,72,0,0,0,3,0,3,4,0,4,Não aplicável,Não aplicável,Não aplicável
Itabuna,2011,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Em tramitação,Não aplicável para escolas que não ocupam prédio escolar,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,3,0,3,0,2,0,0,0,0,0,0,0,0,0,Não aplicável,Não aplicável,Não aplicável
